date,rv_daily_corrected,rv_clean_dcpca,rv_clean_fiesta,rv_clean_gauss_hermite,rv_clean_scalpels
2021-01-01,-1.2520205282084267,0.5055010071592397,-0.019063624305941218,0.6163531737524396,0.23068629634337867
2021-01-03,-1.5482970422682472,1.2095284970847888,0.5031714153376332,0.969198473502801,0.212865428275677
2021-01-04,-2.1742966329592184,0.2809662378926536,1.4908485613626814,0.22908401825283176,0.3819285579739926
2021-01-07,-2.375631631926417,0.5977191879909174,0.21773629273377315,0.3787819660580831,0.4137017737308497
2021-01-09,-1.91112778855422,1.2166627012442737,0.7528894673215305,0.45865798051585904,0.00487497886967958
2021-01-10,-1.4469049520969273,1.3157376518344002,1.1114539434541433,0.841455360523959,0.3118570074076388
2021-01-11,-1.6282711875640021,1.3070405387577613,-0.08768122858926386,1.0381151898339902,0.13984880241753217
2021-01-12,-1.5050675282515988,0.9533364451231572,0.5200823738214209,0.6157770738672144,0.15969213209973532
2021-01-15,-2.336458264681165,1.0100238137285875,-0.7704365756586213,0.6598993044212604,0.17722259539209517
2021-01-16,-2.0045300087762015,1.0070026974464807,0.28354849788588865,0.4849249082936318,0.071686384036866
2021-01-17,-3.058961529683039,-0.5037393944003377,-0.576371982480707,-0.45266798987332146,0.2663906045178237
2021-01-30,-1.5529282665031563,0.7830319400603865,0.2825707486235385,0.5632865653980528,-0.09453038128913249
2021-01-31,-2.0498158469617076,0.17252053061292627,-0.05409573666247702,0.10709835605970386,0.005460621720317249
2021-02-03,-2.0646342358034495,1.3935055110695864,1.326824459908853,0.6663632686813927,-0.09841602350741141
2021-02-04,-3.023764821031278,-0.16990666166064816,0.18632722485516862,-0.5117071529871029,-0.07932055078993017
2021-02-06,-2.946832118110584,0.20295498726108008,-1.2621747644084516,-0.5721515372946899,-0.08714769205892026
2021-02-08,-1.4674110917125445,1.1877054333014663,0.487972740828722,1.2999309770588288,-0.31751733789269565
2021-02-11,-2.566057497603182,-0.06602527426910099,0.6681977239615278,-0.5042814774099331,-0.01622503000510278
2021-02-12,-1.8605411672337988,0.3891711057291316,0.8654787358259264,0.6071705905782545,0.3409995337588043
2021-02-14,-2.5108702722474585,-0.22970066242449194,0.24951038679093207,-0.7099939566348574,-0.30285908283485696
2021-02-18,-2.243353211438397,0.024480598596519965,-0.8257748343480991,0.6586096690519101,0.28857015363030314
2021-02-20,-1.8324247980663424,0.06906972694905389,0.954227408358745,0.2749454936417115,0.14901895159175638
2021-02-21,-1.0407445463097806,1.524628833710864,0.12417552450991698,1.0200569724184043,-0.2347256001102096
2021-02-22,-2.3239535594838063,0.8345510835509855,-1.4345805144453683,0.5189566765472655,-0.3659317205805337
2021-02-24,-1.6208474759629357,0.4243705850959121,0.6051060193145084,0.38845683965999656,-0.04926937265815923
2021-02-25,-1.7397945542253577,1.5700601798037797,-0.9622243000718174,1.5890787305966354,0.019900684063031804
2021-03-01,-3.616078795024954,-0.05151190947174111,-0.6549711787720964,-0.13842868988523138,0.10691256932875604
2021-03-02,-3.3671550162289337,-0.21113542321109202,-0.31376132266154855,-0.029481331981696002,0.03503750470827072
2021-03-05,-1.7340928541934695,1.0362105669296953,-0.02539636917866739,1.0344265586235268,-0.01503471725527561
2021-03-10,-2.2510122557977916,0.5173563573499207,-0.5578894214599228,0.15245006352558166,0.06743406300859078
2021-03-14,-1.4779793401811034,1.336696109753859,1.3073832989351741,1.1423459749613252,-0.14120026313912604
2021-03-17,-1.5598451900762476,1.8396099236827879,0.1688182975117578,1.407286287757562,-0.14446289287627678
2021-03-20,-2.340760861452676,1.3022810813094656,-1.0396677210463183,1.077387932007396,-0.040530950577249314
2021-03-22,-1.2332026514739534,1.755821403135094,0.31967911532421,1.5774491512225817,-0.43667529835465757
2021-03-27,-2.207438741831622,0.2449633428659861,0.2287689982577117,0.49869749515424777,-0.27169743694537374
2021-03-28,-1.761820902578429,1.7706361969271942,0.6687734654135324,1.6714580127229663,-0.20604355397949803
2021-03-30,-2.746022880236157,-0.16809263654380935,-0.35086501661226066,-0.19485087206523888,0.08325204496941296
2021-03-31,-3.276805314976405,-0.22685972871517812,-0.5552146292706022,-0.5459208904289206,0.1155725011950608
2021-04-02,-1.4442579882207127,1.2403462814712558,0.6415473463542694,0.5888962086716891,0.14169903318997967
2021-04-03,-2.033220689129106,0.2793051934221902,-0.5194785265891229,0.16545531469566788,0.2674536299175543
2021-04-04,-2.4761800544690766,-0.6270699165047673,-0.9978176092675026,-0.6768229418466736,-0.013791561372954675
2021-04-13,-2.2217128449491588,-0.44827978003077273,0.3557284497010418,-0.14806035483474322,0.06549848832435146
2021-04-17,-2.2126608848471365,-0.06835708534239071,0.9691270233029807,0.30234135450540034,-0.004521409262906673
2021-04-18,-1.6847485279049939,-0.14968660067412176,0.6633806829945867,0.2680410360598864,0.06387573353492826
2021-04-19,-2.244978522252025,-0.1772721530077892,0.44181885984170854,-0.24110597565959013,-0.21115094295737435
2021-04-21,-1.2926335173880295,0.6246270597682758,0.33359777806041935,1.2104772080306492,0.23496335988909323
2021-04-23,-1.3084898014959514,-0.31525832113400676,0.6323433640684419,-0.5624806862258245,-0.11457472715608219
2021-04-24,0.5870801348836023,1.2954773092512266,1.0455340382181333,1.541297025024771,0.1893167085145251
2021-04-29,-2.683236555168662,0.09459880444631352,-0.5119904456542708,0.48499427527554184,-0.008576384376397073
2021-04-30,-1.875460938093439,0.3023345299672109,0.8645144740676765,0.43005308429033184,0.11344267665037933
2021-05-03,-3.1437112432617518,-1.3748090923379743,0.27160556239597167,-1.0883066169107969,-0.09130153248929673
2021-05-04,-3.9657598302044113,-1.8780796076720723,-0.061910761898555045,-2.132900406255243,-0.16580257802729648
2021-05-06,-3.18816102308839,-1.103364227444595,0.2981486049637909,-0.8047812998374941,0.0986417201158929
2021-05-07,-2.912613533096481,-1.570831301728132,0.976358912075137,-1.0954834708347896,-0.027215545374247085
2021-05-10,-2.1832654912851552,0.7174445709509634,0.03878663921873837,0.3994923257791676,-0.3439589427323426
2021-05-11,-2.511570057938811,-1.5450441207586638,-1.5991930719158505,-1.0708431871714912,-0.26985854849874613
2021-05-12,-1.7825612549971015,0.05107451727047074,-0.7526865923413228,-0.40458739961760415,-0.10253401150089303
2021-05-14,-1.9262270823390488,-0.23895213701348417,0.396353748223774,-0.6327705269133499,-0.023679162423491107
2021-05-16,-2.7642638452469783,-1.0556799710691525,0.49800695127534533,-0.3359921255712317,0.16451629220398445
2021-05-17,-2.6585359455512405,-0.6984899190329785,0.01621260055174778,-0.39043762908217206,0.058927409973762224
2021-05-19,-2.733824020576547,-1.5074030261280258,-0.17791732117161718,-1.003438125763167,-0.06838267280170385
2021-05-21,-0.7739023906675121,0.5262276357456482,1.3991436992906754,0.7393854704495659,0.019816502451021734
2021-05-22,-1.35498414758784,-0.11125539140002672,-0.07800358632313498,0.13791056590199213,0.20731344411535702
2021-05-27,-1.9355475668739341,0.3021294255018536,0.669666748708825,0.5505447329343645,0.17188076664285745
2021-05-28,-1.74179550774555,-0.1443662292467911,-0.005113321746315513,0.45989994299456405,0.2162586722965898
2021-05-29,-2.8783016425659875,-0.21099933826036432,0.3258747655933414,-0.05046424509301728,0.020626118500103985
2021-05-30,-3.838178808883115,-1.9289433803020521,-1.294764943273531,-1.7103955032216152,0.26799692369206696
2021-05-31,-2.397961283196635,-1.4469733846901613,-0.8467379244847324,-0.6568119280876776,0.17276313887407468
2021-06-01,-2.480699279354411,-0.9433794062838825,-0.8352495697518476,-0.5802770782762354,0.18832094127571963
2021-06-02,-1.8345836331230732,-0.6243983734018623,-0.48259318792775385,-0.31654440156374664,0.3578037251679689
2021-06-03,-2.4303420796802673,-1.6617261226253102,-0.22767731676576286,-1.3387836839125922,0.3621866452043605
2021-06-05,-0.41006631372372965,1.7054744755894107,1.2583104429532823,1.6679731529142618,-0.045286261804903916
2021-06-06,-0.6880071822256849,0.5787020206681279,0.8183268991282511,0.8176052147554419,0.11678209722299471
2021-06-10,-2.8025585116716614,-0.05539257504116213,-0.13972153941214227,0.1921451802129921,0.17602723095956208
2021-06-11,-2.7741631319167235,-0.6525358247996491,0.7189393420884516,-0.5044198159387587,0.11891114694367388
2021-06-12,-2.6530288437139333,-1.0305108805425938,-0.8077820485297837,-1.0027596764139193,0.071124412164977
2021-06-13,-1.7199843412484395,-0.319543183567079,-0.5123640594166035,-0.5072036436404115,-0.02524683028389063
2021-06-18,-1.346299926019689,-1.0061316800389721,-0.8996796317330382,-0.7873635343993637,0.544725139068305
2021-06-19,-1.888512182602968,-0.9983668894306317,-1.0573632504619719,-1.866557347711194,-0.051112648552248174
2021-06-20,-1.0438335039414557,0.20579053845816042,-0.857040966208383,-0.004058233948351364,0.16634427812346075
2021-06-21,-2.144751657352665,0.308942895955846,-0.20509290589843632,-0.338099066233547,0.1887658795101288
2021-06-25,-2.197348205330096,-0.11740094998613992,-1.4412440265547004,0.2285691055928578,-0.08452434456751234
2021-06-27,-1.0512452326906685,0.5415274317042148,-1.1319473719787205,0.4264421498865707,-0.13561382578564007
2021-07-10,-2.2652053164301713,-0.8747368729185634,1.085352754169413,-0.7802926412011195,0.020827709030754704
2021-07-11,-2.297543429808028,-0.6490110567424945,-1.2430294031335372,-1.3015902939971062,-0.30960307842360635
2021-07-28,-0.7665988187482724,-0.5271957148138406,0.38769249028873687,-0.2209215042388078,0.37250494446766425
2021-08-02,-2.4602618718844935,-0.7125041437653965,0.30298061527933884,-0.40718251016787477,-0.32421065310177255
2021-08-21,-0.6968388142008751,0.5746330843726805,-0.25585635734977474,0.6478097701192455,-0.10192394474870525
2021-08-22,-0.9752535854865229,-0.03753463509500643,0.6337363642388527,0.17825595666659355,0.08625791713870967
2021-08-23,-0.8529746508193425,-1.0229765480216626,-0.0807445599425205,-0.8290004304650269,0.017383411194828113
2021-08-24,-1.5913904759614383,-0.394156572540033,0.3790824988542658,-0.32094708468484434,-0.4045907875483863
2021-08-25,-0.4172713550212873,1.1364770729992213,1.0565963410999508,0.9772376188427458,-0.207767409945518
2021-08-26,-0.23107269387976556,0.14173079859428905,0.1921954068912316,0.22985707663229835,0.08834737832569317
2021-08-29,-1.840690998818932,0.2579057508671456,-0.4335134122108586,-0.373899706723831,-0.3231729588236476
2021-09-04,-0.14649640624444313,0.748133383081579,0.4827688334903617,0.7824245269633975,0.09971663470480507
2021-09-20,-1.5788687261597025,0.27566498307017007,0.5169874351837498,0.2910487002507547,-0.058310547427026904
2021-09-21,-0.5099162861801675,0.4899219974708916,0.2199010317289516,0.04033265886214776,-0.002103311878272507
2021-09-28,-1.0712150359464623,0.9255047880634593,1.7956924635087521,0.9055126788955018,0.09115461241435696
2021-10-28,-0.3125843104315826,-0.1008383021072993,0.7213390077178219,0.26950634737999446,0.11496210961763609
2021-10-29,0.9831225159544099,0.7647973164739988,-0.05722989586355054,0.6884257911141609,0.060564709052982835
2021-10-30,1.3134247682940072,1.5102488936416416,1.6514431218053829,1.8033830721036426,0.16260741479709395
2021-10-31,0.3090421573393088,-0.0628056479922931,1.0678196392478283,0.6152492343234575,0.1782791238607615
2021-11-03,-1.123171806342379,-0.107085514085272,-0.3604309988327421,0.38909618963624093,0.1562758805021076
2021-11-04,-1.4092184243023058,-0.04143287440055632,0.9433573625613492,0.28590283650567905,0.14858662275548795
2021-11-06,-1.197967137090476,-0.32384346007837206,-0.2766529376175577,0.0579209834610499,0.26623662164126927
2021-11-08,0.0054901470191424245,0.695169226314056,-0.6353448640731626,0.9903117367649545,0.029115186462149723
2021-11-09,-0.28415161149656254,-0.49128376946500985,1.550426692730264,0.17040941968115564,0.13298295057893483
2021-11-10,-1.0359551831486085,-1.105679233620951,-0.7751950227386498,-0.9040192845320547,0.0964802837655725
2021-11-11,-0.7309616288064132,-0.32861259660619624,0.5746111851207418,0.10767440593543176,0.4972938172443264
2021-11-12,-0.2873908223704306,0.794871922783869,1.5431154013026442,0.6151979339812008,0.15680912278628512
2021-11-13,-1.969391216318167,-1.2277971637459109,1.0146583994822795,-1.0850348815655662,0.28458272288833086
2021-11-14,-2.754078890080285,-0.6078175448625232,0.8909631845767754,-0.5524955664183064,0.22026609065915181
2021-11-15,-3.345380200894733,-1.998749440691357,-0.5843527445615639,-1.5694704939740425,0.037433853489574176
2021-11-18,-1.223344606577569,0.4603810500018384,0.13200036534260073,0.448335819360528,-0.05627566458019828
2021-11-19,-1.0175043589759203,0.6250053389634537,1.7311902242123276,0.8129520418488946,0.20043306979471254
2021-11-26,-0.5082932847329654,-0.20249112718190004,-0.012773257825685391,0.3826259426918258,0.04219813304473519
2021-11-27,-0.7522382999548204,-0.5283580573336707,-0.5641855362728948,0.04118487576042196,-0.1494382696885168
2021-11-28,-2.9622549466984274,-2.6358521772721057,-1.7309964899165056,-2.1127823033082267,0.08044350979571391
2021-11-29,-2.1257396683882566,-1.64582875991994,-0.3574762710763577,-1.4669391249224006,0.03796857910072049
2021-11-30,-2.130624501870567,-1.1855843572503888,0.9896330817589143,-0.7551247251059938,-0.07926386050723977
2021-12-02,-1.8361963410169606,-0.9448788024012043,-1.244975470607613,-0.5220254091718384,-0.26254164436079463
2021-12-03,-0.7490971222817916,0.4445700898313223,0.4881360914907764,0.8334292769401901,-0.15565885542923752
2021-12-05,-1.5717014312915845,-0.3541703353398,-0.1562579793258796,0.053984897569167245,-0.053378848842044135
2021-12-06,-2.2426740026417664,-2.097288923646919,-0.6201253557005586,-1.7679133460239074,0.41701788365548964
2021-12-10,-1.0532056217880457,1.6512529345294036,0.8996300643185617,1.3755231785593343,-0.26053181433496775
2021-12-11,-1.5909134604641006,0.3032541537360758,0.24129093433087778,0.20544801200189355,-0.2500165443359492
2021-12-12,-2.0300204333915506,0.054198623572298654,0.5574904592897876,0.2346678792916732,-0.15776135683279335
2021-12-16,1.4802067747106435,2.632711052213291,2.5167023970177396,2.721801879868014,-0.4282514707866767
2021-12-19,1.7448314416939525,0.83369730826039,1.1055602353825826,1.0643663585919518,0.08110911354788186
2021-12-20,0.6845268044712584,-0.15811695883117793,-0.23110124122951103,-0.051113470277543094,-0.032253707615723215
2021-12-23,-0.17286986227649467,-0.4775364766611637,-0.2577466297307061,-0.10653469335988264,0.11189464472852251
2022-01-01,-2.9097836815730496,-0.017005844912753698,-0.15863905438956705,-0.5008471137399151,-0.17113049745307762
2022-01-02,-1.871889882039456,1.5316604177538937,-0.24743519347252074,0.8365456116800567,0.052535056937017544
2022-01-04,-1.406836230364589,0.3797372056618924,0.6454117195045721,0.5218453070285045,0.02813050281838514
2022-01-05,-0.9626741014753589,1.6990218691954122,0.1545223401401401,1.3875374103642084,-0.09490698309366508
2022-01-07,-0.3563118022334048,1.3084922276075241,1.1574560346114946,0.5173061679977924,0.2897792848783638
2022-01-10,-1.221782774706292,-0.5611681868674834,0.03029233422690747,-0.4208194268496024,0.1450336617690482
2022-01-17,-0.45304554069197217,0.8573941820383356,0.8830494676665492,0.41078933476159374,0.1625499204552625
2022-01-20,-1.4071435400452912,0.127797039017151,0.9600512372114323,-0.5140103319185283,-0.11257479165703899
2022-01-21,-1.077838075089444,0.10305927514806562,-0.09237836680354794,-0.2482647849528118,0.16987552002660777
2022-01-24,-0.8953330290016511,0.3068205977558373,-0.23946211836283282,0.13975402216959765,-0.09561633901034838
2022-01-27,-1.6807469236539125,0.20235972148070092,-1.0349603355723447,0.1440655989450521,0.32346673191489117
2022-01-29,-0.054516005001258624,0.8231840297454739,1.630490448024534,0.37495436845609265,0.3323191060261479
2022-01-30,-0.9514036950327502,0.3439330837234039,-0.5930173212629496,-0.059414133775267386,0.07915907477922701
2022-02-03,0.8256333006391237,2.232801677263608,0.42244835480492215,2.1165741776132108,-0.3498989569658306
2022-02-04,2.0284555155140995,2.7894986144205163,1.9531067968104077,2.7317820938415487,0.32656924919308494
2022-02-05,0.8351401990878462,2.2596439459528073,1.1461583499105412,2.0266100695341334,-0.0822916547223258
2022-02-06,1.5968285449731467,1.171102569293648,0.908228243070571,1.6226944878590501,0.24529567005140507
2022-02-07,0.32947759520021547,0.4398360636718375,0.6503241680101048,0.988946537068284,0.5544886957599147
2022-02-08,0.4631617612039387,1.3654125729258277,2.241793644205744,1.766526583538947,0.20724839003946727
2022-02-09,-0.09344796200942879,0.4920396315537128,1.4989692536797468,0.6099030826837244,0.27967035649726313
2022-02-10,0.6163317671546651,0.806758276928868,2.1774641971443622,1.4997289405328764,0.26347807274908064
2022-02-11,-0.23284783722262165,-0.2435402065498528,-0.4094744046844908,-0.01218112878766886,0.17560928285104183
2022-02-12,-0.23347821939699884,1.703337278757175,1.3736830661987116,2.45168574393123,0.027173772664468743
2022-02-13,-1.8517358724976543,0.009953335097515614,0.44701749332881535,0.20833347993682594,0.18341728324480755
2022-02-14,-1.3065988186758408,0.75815999821115,1.356200112743508,0.8202273685083149,-0.22845202610301385
2022-02-15,-0.7393360105905736,1.2537289012394177,0.642260943826751,1.044984354788978,-0.510699582436132
2022-02-18,-1.400486930247539,-0.03032138025378439,1.4864807260386284,0.013627224524136339,0.2692749851988765
2022-02-19,-1.2361502413429972,-0.5853090561988944,-0.6541312117581232,-0.3118982398254161,-0.032682919724379644
2022-02-22,-2.1097942549637314,0.7165141721319899,0.30088310284849995,0.09193138884337237,-0.24305528014940592
2022-02-25,-2.1057837709499503,-0.3859032850429438,0.40241004286229165,-0.5398234355045617,0.11835435796865568
2022-02-26,-2.1684027829508588,-1.565051621124757,-0.5543941589232357,-1.0940758646801942,-0.12375300367682485
2022-03-01,-2.2014217314494124,-1.49395328736204,-0.15795523192878536,-1.3430615732598945,-0.2317726375933944
2022-03-03,0.7260950351850751,1.2184782796852949,1.36586368168314,0.7837001864987683,0.07139817867209786
2022-03-05,0.6651374718038512,0.3240494799095679,1.0980031737296088,0.6227052515899074,-0.34341965153430465
2022-03-06,1.7231463873769215,2.3790056386481493,2.9180510511977475,2.688922908475167,-0.3094918395042896
2022-03-10,-1.1229922699312593,0.3534230989524976,-0.9106932513475694,0.30048638453250204,-0.08539652061824654
2022-03-11,-0.8169180286774643,-0.6817108682878635,-0.971857699232103,-0.001172461641338946,-0.02232090009249532
2022-03-13,-0.2912491514867297,0.9743680894155408,1.4926313739775205,0.15470339412436362,-0.06448534798744276
2022-03-15,-0.5815284331933894,1.1520767823721574,1.7265158452559042,1.0113912415896427,-0.5830898590887728
2022-03-16,-3.060193469761387,-1.4014155627518285,-1.6901843541009844,-1.051915897291483,-0.47710457345579016
2022-03-17,-1.943870248453226,-0.7832305313997883,0.11068961679163203,-0.6636643955261636,0.20689426798219301
2022-03-18,-3.134236425966494,-1.788198454537675,-2.321790289390597,-1.5400440828117543,0.1928367751473843
2022-03-21,-2.9455102251716663,-0.8046016856754745,-1.3884991432149145,-1.8467534253383784,-0.5237376630382187
2022-03-22,-3.016447480178715,-1.2469974706827749,-0.9320619930709038,-1.0787190673168734,-0.2970259668951485
2022-03-23,-1.772359254470402,-1.0062120503352558,0.33403103041118154,0.10232870268828287,0.07355149494435409
2022-03-24,-1.1602278479668566,0.4715629511239674,-0.532277860832606,0.520800671926646,-0.3952739761123212
2022-03-30,0.49963482240473595,1.388448853787151,2.624265974254402,2.0295986359435396,-0.04814451153049504
2022-04-01,2.4334868274795776,3.6349799211368414,2.1386171153651032,3.442168733476967,-0.039928669734194955
2022-04-02,2.0779797427001627,3.0861943868337214,1.8718407650935607,3.0479336871367364,0.2652103811701636
2022-04-03,1.4765767512143508,0.8962246759007577,1.7492427602711058,1.8765944739138556,-0.04700815360888555
2022-04-04,-0.20518841190304943,-0.46821253868318047,-0.8589632360000954,-0.059950948463576736,0.23506719992826675
2022-04-06,-0.714500330411885,-0.4836491122098491,0.5843687176639787,-0.3055205632779586,-0.21767688510578864
2022-04-07,-0.26859341254297836,1.5356004730041861,1.1976542908107515,1.4784387001988146,-0.6043291843828911
2022-04-08,0.26366061004465946,1.2239022806861135,-0.24882697966620015,1.3265715194665375,-0.5093900651788772
2022-04-10,0.1055832886776201,-0.6175752111403947,0.11142533412089564,0.32426466174868707,0.11863751058945127
2022-04-11,-0.7675893789970734,-1.0263924331462206,1.126090513055925,0.20880857167149158,0.5355452246890309
2022-04-13,-1.1004573718917452,0.5437525566996323,0.9910680720774927,0.6651759539383295,0.08105993075980678
2022-04-14,-0.7610321230272036,1.1244569182569888,-0.10779202793626885,1.5867506453470446,-0.10098079555791628
2022-04-16,-2.367653388528495,0.17739842923348625,-1.0925798651366192,0.3711435963078258,-0.5520346794336319
2022-04-17,-1.8346268172312266,-0.10514038561636241,-0.36654042555939226,0.6269929417712179,-0.15998404313256742
2022-04-18,-1.1621393446363864,0.0938273558918512,-0.5586575870121762,0.33610597371018813,-0.49068051259928325
2022-04-20,1.9922874939711004,1.9286800140776406,-0.27207448009353974,2.8845956969702686,-0.025634509164547126
2022-04-21,3.4520196355551183,2.39771760477095,0.9273919071872236,2.3506063749085744,-0.19121606549833814
2022-04-22,4.290721134389835,1.7446902340538566,0.5185739193963901,2.59808780558371,0.3441449825819518
2022-04-23,2.7167208701656556,1.5028213830813737,-1.396326909435298,1.293685592482511,0.4421673948837679
2022-04-24,1.0080586275650207,0.735252814026639,0.429406274817818,1.100063367768903,-0.31172376137408264
2022-04-25,0.03969459569405608,-0.10231475468832452,-1.7058166136096085,0.7718435561866377,-0.04653539567834741
2022-04-27,-0.015439836676590133,1.4548674381691415,0.4010810736145758,1.6917888285283327,-0.606964516277344
2022-04-28,0.9193109449978417,-0.10241461219439385,-0.14121426198261178,1.0936266827116783,0.07928166206033893
2022-04-29,1.0747549593088337,0.6444828539297061,0.201283885867517,1.4011177909634587,-0.08380737317816056
2022-04-30,1.48706669672741,0.9327497404774854,-0.37720540278012615,1.6894127142153006,-0.014062858982129
2022-05-01,1.6795059127257894,2.6945903163084703,0.006121671189542877,2.9770314945442364,-0.44973315232357436
2022-05-02,0.03250777255990471,-0.332675604108265,-0.04659948644426315,0.715026732943087,-0.1598799902420751
2022-05-13,-0.6031308869037237,-0.9405780580329508,-1.3694914155774782,-0.11107936097600102,-0.24778467585861108
2022-05-14,-0.35370381713109605,-1.0627659847222577,-0.2572365991887434,-0.1635909539378993,-0.18730109814282514
2022-05-15,-0.16538063363369226,-0.4129140700866225,0.11405676939363107,-0.23885396797931102,-0.3342343069683693
2022-05-16,1.8787434300872228,0.6460758320618423,1.5880740779323226,1.1057061031430595,-0.07596223390339674
2022-05-17,4.312837553205663,3.2661530314550764,3.2794499904222203,4.290460573929401,-0.15722364812916112
2022-05-18,5.528731668684004,4.550692446147837,1.5129166351660421,4.270940383968522,-0.7983199697482632
2022-05-19,5.6240517487104285,2.8744958813830825,2.1572487398226015,3.044380869483562,0.42900218839133686
2022-05-20,4.45585264207022,1.7534570988062956,2.0168986983870765,2.3733025056800994,0.014328056276440293
2022-05-21,3.383639663578409,3.041149721937485,0.8628735695276539,3.730134781729899,0.21520017617035592
2022-05-22,1.6653523644214894,1.6107032030475885,0.9841002912974814,2.648616173177943,0.6780987664393479
2022-05-23,-0.01757078969993693,0.64106127852005,0.7289873580395909,1.6592438716426847,-0.13574114043672125
2022-05-24,-0.20548179939442296,0.7709205996108011,0.5152585199007597,1.2550482281204989,-0.2350659003607234
2022-05-25,-0.3097889348804532,0.9807740810934313,0.50534346246438,1.3744807758605473,-0.14468882376684178
2022-05-26,-0.13275447465628887,0.3724335268326954,0.1392513803790123,0.8078345609873214,-0.22004872907405115
2022-05-27,0.7374488709694837,1.0398175740783506,-1.0390551964666521,1.75325802364261,-0.17776050920167563
2022-05-29,-0.3297232124624508,0.227883918364019,-0.11634685449486748,0.7960682287992128,-0.014090352224343405
2022-05-30,-0.293833034806525,1.2853009452893465,0.799793150861518,1.8820331484683195,0.03495749306853213
2022-05-31,-0.884763506872327,1.535111769700468,-0.8583401401879781,1.7799240265864735,-0.7172601683686253
2022-06-01,-1.0591596858449426,-0.8236461924650051,-0.1732642358961849,0.2867824410227568,0.24021176493715757
2022-06-03,-1.696593409817935,-1.1888472614912275,0.0205785117288515,-1.0204424471879794,0.09744022134702846
2022-06-04,-1.8507855560838995,-0.9426342019650041,-2.3604527803782203,-0.33301743415596663,0.4846396316660275
2022-06-05,-2.1036151137422996,-2.261940628177581,-1.4870091858790448,-1.1664467827863874,0.12615470109847138
2022-06-06,-1.4082699869159072,-1.521233843550764,-1.764994773561162,-1.3273873249340986,-0.16746582283974476
2022-06-09,0.20335435927686885,-0.4711020921841461,-0.4583657390047097,-0.16797871996807323,0.11873170371598007
2022-12-06,2.8049948722327684,-1.9045269171445591,0.044922397678268666,-0.49538783177444046,0.5995345759665724
2022-12-07,3.6227550909752257,-0.11277768962100465,0.19303038760915747,0.21328892393166488,0.2634617670055377
2022-12-08,1.733700262422831,-0.9119666747271844,-1.1037284971431804,-1.0368100053539917,0.45318412389860896
2022-12-09,-0.3288583235227308,-2.021852600049552,-1.2685036372144811,-2.6627305452764256,-0.10959144622779604
2022-12-10,-0.25356013566061936,-1.114179922903932,0.21697710294152953,-0.7881824784889916,0.484051397431017
2022-12-15,0.3700742468021607,-0.9687952429904465,0.21799329542032111,-1.9319373929397934,-0.5234657012731532
2022-12-16,0.7308873083671361,-0.7154971327601133,0.37121598017178903,-0.9478447376136618,-0.2433466681374057
2022-12-19,-0.443204866314648,0.23990715034056875,-0.7270507319633396,0.2574132500213795,-0.4477589261249477
2022-12-21,0.7831178509085379,-0.552890780509421,-0.9836426527569402,-0.8496352259853241,-0.3847739615189312
2022-12-23,1.7510207152560988,0.049490364449155555,0.4459249436438978,-0.7936465124689202,-0.13249763886369692
2022-12-26,-2.3010609870877765,-2.791653404342449,-1.3685887066468545,-3.4621713405435965,-0.2373647565934789
2023-01-03,1.9181852457583877,-0.4308649056668983,-0.05067462502182818,-1.2256864644981549,-0.3238062246117579
